iteration,timestamp,time_ms,memory_process_mb,memory_system_mb,temp_delta_c,temp_absolute_c,current_ma
1,2025-12-05T15:31:01.119623,0.07051900001897593,0.0,0.0,0.6000000000000014,32.9,-0.2
2,2025-12-05T15:31:01.126486,0.07470399998510402,0.0,0.0,0.0,32.3,0.1
3,2025-12-05T15:31:01.133353,0.07225900003504648,0.0,0.0,0.6000000000000014,32.9,0.30000000000000004
4,2025-12-05T15:31:01.140102,0.07329599998229241,0.0,0.0,-0.6000000000000014,32.3,0.1
5,2025-12-05T15:31:01.146871,0.07340800004840276,0.0,0.0,0.0,32.3,0.2
6,2025-12-05T15:31:01.153631,0.07107499993708188,0.0,0.0,0.0,32.3,0.30000000000000004
7,2025-12-05T15:31:01.160419,0.07211100000859005,0.0,0.0,0.0,32.9,0.2
8,2025-12-05T15:31:01.167190,0.07372300001406984,0.0,0.0,-0.6000000000000014,32.3,-0.2
9,2025-12-05T15:31:01.174001,0.07248199995046889,0.0,0.0,0.0,32.3,-0.1
10,2025-12-05T15:31:01.180755,0.07355600007485918,0.0,0.0,0.6000000000000014,32.9,0.0
11,2025-12-05T15:31:01.187459,0.07320400004573457,0.0,0.0,0.0,32.9,0.2
12,2025-12-05T15:31:01.194189,0.07379700002729805,0.0,0.0,0.0,32.3,0
13,2025-12-05T15:31:01.200900,0.07274100005361106,0.0,0.0,0.0,32.3,-0.10000000000000003
14,2025-12-05T15:31:01.209534,0.0723340000376993,0.0,-0.390625,0.6000000000000014,32.9,0.2
15,2025-12-05T15:31:01.215744,0.06614900007662072,0.0,0.0,0.0,32.9,-0.20000000000000004
16,2025-12-05T15:31:01.221964,0.06637100000261853,0.0,0.0,0.0,32.9,0.2
17,2025-12-05T15:31:01.228221,0.06877800001348078,0.0,0.0,1.1000000000000014,34.0,0.3
18,2025-12-05T15:31:01.234395,0.06662999999207386,0.0,0.0,-1.7000000000000028,32.3,0.2
19,2025-12-05T15:31:01.240562,0.06670400000530208,0.0,0.0,0.0,32.3,0.1
20,2025-12-05T15:31:01.246776,0.06746400003976305,0.0,0.0,0.0,32.3,0.0
21,2025-12-05T15:31:01.252967,0.06694500007142778,0.0,0.0,0.0,32.3,0.30000000000000004
22,2025-12-05T15:31:01.259140,0.06705600003442669,0.0,0.0,0.0,32.3,0.4
23,2025-12-05T15:31:01.265338,0.06705600003442669,0.0,0.0,0.6000000000000014,32.9,0.1
24,2025-12-05T15:31:01.271542,0.06753699994987983,0.0,0.0,-1.0999999999999979,31.8,-0.30000000000000004
25,2025-12-05T15:31:01.277792,0.06705600003442669,0.0,0.0,0.0,31.8,-0.1
26,2025-12-05T15:31:01.283969,0.06794499995521619,0.0,0.0,0.0,32.3,0.0
27,2025-12-05T15:31:01.290134,0.06748199996309268,0.0,0.0,-0.6000000000000014,32.3,-0.10000000000000003
28,2025-12-05T15:31:01.296379,0.06692599993129988,0.0,0.0,0.6000000000000014,32.9,0.1
29,2025-12-05T15:31:01.302524,0.06783399999221729,0.0,0.0,-0.6000000000000014,32.3,0.1
30,2025-12-05T15:31:01.309540,0.06687100005819957,0.0,0.0,0.0,32.3,0.1
31,2025-12-05T15:31:01.316072,0.06925999991835852,0.0,0.390625,0.6000000000000014,32.9,-0.2
32,2025-12-05T15:31:01.322580,0.06911100001616433,0.0,0.0,0.0,32.9,0
33,2025-12-05T15:31:01.329078,0.0695930000347289,0.0,0.0,0.0,32.9,-0.4
34,2025-12-05T15:31:01.335638,0.07024100000307953,0.0,0.0,0.0,32.3,-0.4
35,2025-12-05T15:31:01.342088,0.0700929999766231,0.0,-0.390625,0.0,32.9,0.2
36,2025-12-05T15:31:01.348563,0.06881499996325147,0.0,0.0,0.6000000000000014,32.9,-0.30000000000000004
37,2025-12-05T15:31:01.355050,0.06955600008495821,0.0,0.0,0.0,32.9,-0.1
38,2025-12-05T15:31:01.361535,0.0697409999474985,0.0,0.0,0.0,32.3,0.3
39,2025-12-05T15:31:01.368011,0.07077800000843126,0.0,-0.390625,0.0,32.3,-0.4
40,2025-12-05T15:31:01.374495,0.07190799999534647,0.0,0.0,0.0,32.3,-0.1
41,2025-12-05T15:31:01.381002,0.06933400004527357,0.0,0.0,0.0,32.3,-0.1
42,2025-12-05T15:31:01.387467,0.07122299996353831,0.0,0.0,0.0,32.3,0.2
43,2025-12-05T15:31:01.393999,0.07199999993190431,0.0,0.0,0.0,32.3,0.4
44,2025-12-05T15:31:01.400478,0.0699820000136242,0.0,0.0,-0.6000000000000014,32.3,0.2
45,2025-12-05T15:31:01.406977,0.06990800000039599,0.0,0.0,0.0,32.3,-0.30000000000000004
46,2025-12-05T15:31:01.413575,0.07148199995299365,0.0,0.0,0.0,32.9,-0.1
47,2025-12-05T15:31:01.420066,0.0697409999474985,0.0,0.0,0.0,32.9,0.30000000000000004
48,2025-12-05T15:31:01.426495,0.07409399995594868,0.0,0.0,-1.0999999999999979,31.8,0.0
49,2025-12-05T15:31:01.433030,0.07196399997155822,0.0,0.0,1.0999999999999979,32.9,-0.2
50,2025-12-05T15:31:01.439546,0.07029599998986669,0.0,0.0,1.1000000000000014,34.0,0.0
51,2025-12-05T15:31:01.446062,0.06959299992104206,0.0,0.0,0.0,32.3,-0.1
52,2025-12-05T15:31:01.452589,0.07061200005864521,0.0,0.234375,0.0,32.9,-0.1
53,2025-12-05T15:31:01.459062,0.0704819999555184,0.0,0.0,0.0,32.9,0.1
54,2025-12-05T15:31:01.465543,0.07031499990262091,0.0,0.0,-0.6000000000000014,32.3,0.1
55,2025-12-05T15:31:01.472023,0.07018600001629238,0.0,0.0,0.0,32.9,0.1
56,2025-12-05T15:31:01.478485,0.06994499995016668,0.0,0.0,-0.5,32.9,-0.2
57,2025-12-05T15:31:01.485029,0.06911200000558892,0.0,0.0,-0.6000000000000014,32.3,0.1
58,2025-12-05T15:31:01.491504,0.07046300004276418,0.0,0.46875,0.6000000000000014,32.9,0.2
59,2025-12-05T15:31:01.498045,0.0699820000136242,0.0,0.0,0.0,32.3,0.2
60,2025-12-05T15:31:01.504525,0.06979600004797248,0.0,0.0,-0.6000000000000014,32.3,0.2
61,2025-12-05T15:31:01.511016,0.07094500006132876,0.0,0.0,0.0,32.3,-0.1
62,2025-12-05T15:31:01.517585,0.07163000009313691,0.0,0.375,1.1000000000000014,33.4,0.2
63,2025-12-05T15:31:01.524079,0.0716670000429076,0.0,0.0,0.0,32.9,0.30000000000000004
64,2025-12-05T15:31:01.530537,0.07092600003488769,0.0,0.0,0.0,32.3,0.10000000000000003
65,2025-12-05T15:31:01.537000,0.06951900002150069,0.0,0.0,-0.6000000000000014,32.3,-0.2
