iteration,timestamp,time_ms,memory_process_mb,memory_system_mb,temp_delta_c,temp_absolute_c,current_ma
1,2025-12-05T15:36:23.536642,0.1573710000002393,0.0,0.703125,0.0,38.4,-0.2
2,2025-12-05T15:36:23.542187,0.16283399997973902,0.0,0.0,0.0,38.4,-0.30000000000000004
3,2025-12-05T15:36:23.547655,0.16526000001704233,0.0,0.0,-1.1000000000000014,37.3,-0.10000000000000003
4,2025-12-05T15:36:23.553098,0.16520500003025518,0.0,0.0,1.1000000000000014,38.4,-0.2
5,2025-12-05T15:36:23.558540,0.16866700002537982,0.0,0.0,-0.6000000000000014,37.8,-0.1
6,2025-12-05T15:36:23.563971,0.16659400000662572,0.0,0.0,1.1000000000000014,38.9,-0.10000000000000003
7,2025-12-05T15:36:23.569410,0.16777899998032808,0.0,0.0,-0.5,38.4,-0.2
8,2025-12-05T15:36:23.574834,0.165575999972134,0.0,0.0,0.0,38.9,0.30000000000000004
9,2025-12-05T15:36:23.580404,0.16885200000160694,0.0,0.0,0.0,38.9,-0.30000000000000004
10,2025-12-05T15:36:23.585868,0.1775939999788534,0.0,0.0,0.0,38.4,-0.4
11,2025-12-05T15:36:23.591458,0.16974100003608328,0.0,0.0,0.0,38.4,-0.20000000000000004
12,2025-12-05T15:36:23.597010,0.17079700000977027,0.0,0.0,0.0,37.8,-0.1
13,2025-12-05T15:36:23.602547,0.17153799990410334,0.0,0.0,0.0,38.9,0.1
14,2025-12-05T15:36:23.608052,0.17222300004959834,0.0,0.0,0.0,37.8,0.2
15,2025-12-05T15:36:23.613710,0.17057499997008563,0.0,0.0,0.0,38.9,0.1
16,2025-12-05T15:36:23.619406,0.17444599995997123,0.0,0.0,-0.5,38.4,-0.1
17,2025-12-05T15:36:23.624988,0.17114900003889488,0.0,0.0,0.0,38.4,0.30000000000000004
18,2025-12-05T15:36:23.630488,0.17325999999684427,0.0,0.0,0.0,38.4,0.1
19,2025-12-05T15:36:23.636016,0.16994499992506462,0.0,0.0,-0.6000000000000014,37.8,-0.7
20,2025-12-05T15:36:23.641567,0.17024099997797748,0.0,0.0,0.6000000000000014,38.4,0.30000000000000004
21,2025-12-05T15:36:23.647137,0.17081600003621134,0.0,0.0,0.5,38.9,0.2
22,2025-12-05T15:36:23.652695,0.16833400002269627,0.0,0.0,0.0,38.9,0
23,2025-12-05T15:36:23.658191,0.17042700005731604,0.0,0.0,-0.5,38.4,0.0
24,2025-12-05T15:36:23.663740,0.17102000003887952,0.0,0.0,0.0,38.4,0.0
25,2025-12-05T15:36:23.669260,0.17192699999668548,0.0,0.0,0.0,37.8,0.0
26,2025-12-05T15:36:23.674769,0.1700379999647339,0.0,0.0,0.0,38.9,0.30000000000000004
27,2025-12-05T15:36:23.680393,0.16868600005182088,0.0,0.0,0.0,37.8,-0.1
28,2025-12-05T15:36:23.685850,0.17357499996251136,0.0,0.0,0.0,37.8,-0.1
29,2025-12-05T15:36:23.691394,0.170557000046756,0.0,0.0,0.0,38.9,-0.20000000000000004
30,2025-12-05T15:36:23.696895,0.17261300001791824,0.0,0.0,0.0,38.4,-0.2
31,2025-12-05T15:36:23.702380,0.17127900002833485,0.0,0.0,0.0,38.9,-0.3
32,2025-12-05T15:36:23.707938,0.170557000046756,0.0,0.0,0.0,38.4,-0.1
33,2025-12-05T15:36:23.713449,0.17176100004689943,0.0,0.0,-0.6000000000000014,37.8,-0.1
34,2025-12-05T15:36:23.718963,0.17202000003635476,0.0,0.0,0.6000000000000014,38.4,-0.20000000000000004
35,2025-12-05T15:36:23.724529,0.16970499996205035,0.0,0.390625,0.0,38.4,-0.1
36,2025-12-05T15:36:23.730030,0.16985299998850678,0.0,0.0,0.0,38.4,-0.30000000000000004
37,2025-12-05T15:36:23.735540,0.17083399995954096,0.0,0.0,-1.1000000000000014,37.3,0.5
38,2025-12-05T15:36:23.741047,0.17259399999147718,0.0,0.0,1.1000000000000014,38.4,0.0
39,2025-12-05T15:36:23.746563,0.17248300002847827,0.0,0.0,0.0,38.4,0.0
40,2025-12-05T15:36:23.752082,0.17135300004156306,0.0,0.0,0.0,38.4,-0.1
41,2025-12-05T15:36:23.757583,0.17100100001243845,0.0,0.0,-1.1000000000000014,37.3,-0.2
42,2025-12-05T15:36:23.763111,0.1709460000256513,0.0,0.0,1.1000000000000014,38.4,0.4
43,2025-12-05T15:36:23.768609,0.1697050000757372,0.0,0.0,0.0,38.4,0.0
44,2025-12-05T15:36:23.774109,0.17179700000724552,0.0,0.0,0.0,38.4,0.30000000000000004
45,2025-12-05T15:36:23.779614,0.17244499997559615,0.0,0.0,0.0,38.9,-0.2
46,2025-12-05T15:36:23.785102,0.17146400000456197,0.0,0.0,0.0,38.4,-0.1
47,2025-12-05T15:36:23.790567,0.17276000005495007,0.0,0.0,0.0,38.4,0.4
48,2025-12-05T15:36:23.796092,0.17170399996757624,0.0,0.390625,0.0,37.8,0.1
49,2025-12-05T15:36:23.801621,0.17224099997292797,0.0,0.0,0.0,38.4,0.1
50,2025-12-05T15:36:23.807198,0.17194500003370194,0.0,0.0,0.0,38.4,0
51,2025-12-05T15:36:23.812728,0.17066699990664347,0.0,0.0,0.0,38.9,0
52,2025-12-05T15:36:23.818227,0.17194600002312654,0.0,0.0,0.0,38.9,0.1
53,2025-12-05T15:36:23.823741,0.17137100007857953,0.0,0.0,0.0,38.9,-0.1
54,2025-12-05T15:36:23.829256,0.1713709999648927,0.0,0.0,-0.5,38.4,0.1
55,2025-12-05T15:36:23.834779,0.1696489999858386,0.0,0.0,0.5,38.9,-0.30000000000000004
56,2025-12-05T15:36:23.840323,0.17022399993038562,0.0,0.0,-0.5,38.4,-0.1
57,2025-12-05T15:36:23.845827,0.17666700000518176,0.0,0.0,0.0,38.4,0.4
58,2025-12-05T15:36:23.851356,0.17016799995417387,0.0,0.0,0.5,38.9,0.4
59,2025-12-05T15:36:23.856849,0.17113100000187842,0.0,0.0,-0.5,38.4,-0.2
60,2025-12-05T15:36:23.862314,0.171334000015122,0.0,0.0,-1.6999999999999957,36.7,0
61,2025-12-05T15:36:23.867850,0.17064899998331384,0.0,0.0,1.6999999999999957,38.4,0.0
62,2025-12-05T15:36:23.873341,0.170982999975422,0.0,0.0,0.0,38.4,-0.30000000000000004
63,2025-12-05T15:36:23.878806,0.17096399994898093,0.0,0.0,0.0,39.5,0.20000000000000004
64,2025-12-05T15:36:23.884377,0.1704830000335278,0.0,0.0,0.0,38.4,0.1
65,2025-12-05T15:36:23.889951,0.24248300007911894,0.0,0.390625,0.0,38.9,0.1
66,2025-12-05T15:36:23.895460,0.1705009999568574,0.0,0.0,0.0,38.4,-0.2
67,2025-12-05T15:36:23.900965,0.1722780000363855,0.0,0.0,0.0,38.4,-0.1
68,2025-12-05T15:36:23.906447,0.1700940000546325,0.0,0.0,0.0,39.5,0.1
69,2025-12-05T15:36:23.911978,0.1714449999781209,0.0,0.0,0.0,38.4,-0.1
70,2025-12-05T15:36:23.917498,0.1714459999675455,0.0,0.0,0.5,38.9,0.2
71,2025-12-05T15:36:23.923011,0.17248300002847827,0.0,0.0,-0.5,38.4,-0.2
72,2025-12-05T15:36:23.928505,0.16979700001229503,0.0,0.0,0.0,38.4,-0.4
73,2025-12-05T15:36:23.934024,0.17298199998094788,0.0,0.0,0.0,38.4,0.2
74,2025-12-05T15:36:23.939506,0.17161199991733156,0.0,0.0,-0.6000000000000014,37.8,0.20000000000000004
75,2025-12-05T15:36:23.945018,0.1707789999727538,0.0,0.0,0.0,37.8,-0.1
76,2025-12-05T15:36:23.950523,0.17261200002849364,0.0,0.0,1.1000000000000014,38.9,-0.2
77,2025-12-05T15:36:23.956010,0.17209399993589614,0.0,0.0,-1.1000000000000014,37.8,0.0
78,2025-12-05T15:36:23.961852,0.17118599998866557,0.0,0.0,0.0,37.8,-0.2
79,2025-12-05T15:36:23.967382,0.1712049999014198,0.0,0.0,0.0,38.9,0.2
80,2025-12-05T15:36:23.972914,0.1702040000282068,0.0,0.0,0.0,38.9,-0.1
81,2025-12-05T15:36:23.978413,0.17192699999668548,0.0,0.0,0.0,39.5,0.0
82,2025-12-05T15:36:23.983935,0.17237100007605477,0.0,0.0,0.0,38.4,0.30000000000000004
83,2025-12-05T15:36:23.989505,0.16929800005982543,0.0,0.0,0.0,38.4,-0.20000000000000004
84,2025-12-05T15:36:23.994993,0.1712600000018938,0.0,0.0,0.0,38.4,-0.1
85,2025-12-05T15:36:24.000526,0.1704820000441032,0.0,0.0,0.0,38.4,0.1
86,2025-12-05T15:36:24.005982,0.17585299997335824,0.0,0.0,0.0,38.4,0
87,2025-12-05T15:36:24.011512,0.1703159999806303,0.0,0.0,0.0,38.4,-0.30000000000000004
88,2025-12-05T15:36:24.017037,0.17055599994364457,0.0,0.0,-0.5,38.4,0.30000000000000004
89,2025-12-05T15:36:24.022536,0.16990799997529393,0.0,0.0,0.0,38.4,-0.1
90,2025-12-05T15:36:24.028009,0.1705939999965267,0.0,0.0,0.0,38.4,0.1
91,2025-12-05T15:36:24.033511,0.16994600002817606,0.0,0.0,0.0,38.4,-0.5
92,2025-12-05T15:36:24.038976,0.16938999999638327,0.0,0.0,0.0,38.4,0.20000000000000004
93,2025-12-05T15:36:24.044532,0.1696120000360679,0.0,0.0,0.0,38.4,0.1
94,2025-12-05T15:36:24.050140,0.17374200001540885,0.0,0.0,0.0,38.4,-0.20000000000000004
95,2025-12-05T15:36:24.055720,0.17338999998628424,0.0,0.0,-0.6000000000000014,37.8,-0.1
96,2025-12-05T15:36:24.061230,0.17174100003103376,0.0,0.0,1.1000000000000014,38.9,0.1
97,2025-12-05T15:36:24.066724,0.17176000005747483,0.0,0.0,0.0,38.9,-0.1
98,2025-12-05T15:36:24.072292,0.17202000003635476,0.0,0.0,0.0,37.8,0
99,2025-12-05T15:36:24.077860,0.21500099990134913,0.0,0.0,0.0,39.5,0.4
100,2025-12-05T15:36:24.083386,0.17127900002833485,0.0,0.0,0.0,37.8,0.1
101,2025-12-05T15:36:25.089357,0.17627900001571106,0.0,0.0,0.0,37.3,0.30000000000000004
102,2025-12-05T15:36:25.094952,0.1728529999809325,0.0,0.0,0.0,38.9,-0.2
103,2025-12-05T15:36:25.100502,0.17216799994912435,0.0,0.0,0.0,37.8,-0.30000000000000004
104,2025-12-05T15:36:25.106033,0.17413000000487955,0.0,0.0,-0.5,37.3,0.1
105,2025-12-05T15:36:25.111539,0.1720750000231419,0.0,0.0,1.1000000000000014,38.4,-0.1
106,2025-12-05T15:36:25.117062,0.17000099990127637,0.0,0.0,1.1000000000000014,39.5,-0.4
107,2025-12-05T15:36:25.122542,0.16977799998585397,0.0,0.0,-1.7000000000000028,37.8,0.1
108,2025-12-05T15:36:25.128060,0.17009399994094565,0.0,0.0,0.6000000000000014,38.4,-0.2
109,2025-12-05T15:36:25.133597,0.16946400000961148,0.0,0.0,0.0,38.4,0.2
110,2025-12-05T15:36:25.139116,0.1707049999595256,0.0,0.0,-0.6000000000000014,37.8,0.0
111,2025-12-05T15:36:25.144627,0.1692240000465972,0.0,0.0,0.0,37.8,0.1
112,2025-12-05T15:36:25.150122,0.17159399999400193,0.0,0.0,1.1000000000000014,38.9,-0.1
113,2025-12-05T15:36:25.155616,0.17076000005999958,0.0,0.0,0.0,37.8,0.1
114,2025-12-05T15:36:25.161115,0.1707789999727538,0.0,0.0,0.0,38.4,0.2
115,2025-12-05T15:36:25.166624,0.1709450000362267,0.0,0.0,0.0,37.8,0.2
116,2025-12-05T15:36:25.172174,0.17333499999949709,0.0,0.0,0.0,38.4,0.1
117,2025-12-05T15:36:25.177670,0.17283399995449145,0.0,0.0,0.0,37.8,0.30000000000000004
118,2025-12-05T15:36:25.183250,0.17151999998077372,0.0,0.0,0.0,38.9,-0.30000000000000004
119,2025-12-05T15:36:25.188862,0.1750379999521101,0.0,0.0,0.0,37.8,0.0
120,2025-12-05T15:36:25.194420,0.1752409999653537,0.0,0.0,0.5,38.9,-0.1
121,2025-12-05T15:36:25.199964,0.17346399999951245,0.0,0.0,-0.5,38.4,0.0
122,2025-12-05T15:36:25.205559,0.17261200002849364,0.0,0.0,0.0,38.4,-0.1
123,2025-12-05T15:36:25.211097,0.17268600004172185,0.0,0.0,0.0,38.4,0.30000000000000004
124,2025-12-05T15:36:25.216640,0.17244600007870758,0.0,0.0,-0.6000000000000014,37.8,0.1
125,2025-12-05T15:36:25.222159,0.17487100001289946,0.0,0.0,0.0,37.8,0.2
126,2025-12-05T15:36:25.227678,0.17257500007872295,0.0,0.0,0.6000000000000014,38.4,0.0
127,2025-12-05T15:36:25.233212,0.17102000003887952,0.0,0.0,-0.6000000000000014,37.8,0.1
128,2025-12-05T15:36:25.238747,0.1730559999941761,0.0,0.0,1.1000000000000014,38.9,0.2
129,2025-12-05T15:36:25.244343,0.17148200004157843,0.0,0.0,0.0,38.9,0.1
130,2025-12-05T15:36:25.249873,0.18813099995895755,0.0,0.0,0.0,38.4,-0.30000000000000004
131,2025-12-05T15:36:25.255422,0.171759999943788,0.0,0.0,0.0,38.4,0.2
132,2025-12-05T15:36:25.261154,0.1736860000391971,0.0,0.0,0.0,37.8,0.30000000000000004
133,2025-12-05T15:36:25.266690,0.17225999999936903,0.0,0.0,0.0,37.8,0.2
134,2025-12-05T15:36:25.272325,0.17224199996235257,0.0,0.0,0.0,37.8,0.2
135,2025-12-05T15:36:25.277841,0.17222400003902294,0.0,0.0,0.0,38.4,0.1
136,2025-12-05T15:36:25.283357,0.17192699999668548,0.0,0.0,0.0,37.3,-0.2
137,2025-12-05T15:36:25.288874,0.17261200002849364,0.0,0.0,0.0,38.4,0.1
138,2025-12-05T15:36:25.294361,0.17398199997842312,0.0,0.0,0.0,38.4,0.20000000000000004
139,2025-12-05T15:36:25.299863,0.17361300001539348,0.0,0.0,0.0,38.4,0.1
140,2025-12-05T15:36:25.305348,0.1720010000099137,0.0,0.0,0.5,38.9,0.2
141,2025-12-05T15:36:25.310822,0.17176000005747483,0.0,0.0,-0.5,38.4,0.0
142,2025-12-05T15:36:25.316395,0.17146400000456197,0.0,0.0,0.0,38.4,-0.2
143,2025-12-05T15:36:25.321975,0.24246400005267787,0.0,0.0,0.5,38.9,0
144,2025-12-05T15:36:25.327526,0.1709819999859974,0.0,0.0,-1.1000000000000014,37.8,0.2
145,2025-12-05T15:36:25.333027,0.17214900003637013,0.0,0.0,0.6000000000000014,38.4,-0.20000000000000004
146,2025-12-05T15:36:25.338520,0.172389999988809,0.0,0.0,0.5,38.9,-0.1
147,2025-12-05T15:36:25.344031,0.17124199996487732,0.0,0.0,0.0,37.8,0.0
148,2025-12-05T15:36:25.349566,0.17224199996235257,0.0,0.0,0.0,37.8,0.30000000000000004
149,2025-12-05T15:36:25.355042,0.17289000004439004,0.0,0.0,0.0,38.4,0.4
150,2025-12-05T15:36:25.360527,0.17124199996487732,0.0,0.0,0.0,38.9,0.1
151,2025-12-05T15:36:25.366017,0.1725009999518079,0.0,0.0,0.0,38.9,-0.2
152,2025-12-05T15:36:25.371507,0.17176000005747483,0.0,0.0,0.0,38.4,-0.10000000000000003
153,2025-12-05T15:36:25.377032,0.1725560000522819,0.0,0.0,0.0,38.4,0.0
154,2025-12-05T15:36:25.382546,0.17198299997289723,0.0,0.0,0.0,38.4,0.0
155,2025-12-05T15:36:25.389023,0.17283399995449145,0.0,0.0,0.0,38.4,0.30000000000000004
156,2025-12-05T15:36:25.394523,0.17113100000187842,0.0,0.0,0.0,38.4,-0.2
157,2025-12-05T15:36:25.400048,0.17102000003887952,0.0,0.0,-0.6000000000000014,37.8,0.1
