iteration,timestamp,time_ms,memory_process_mb,memory_system_mb,temp_delta_c,temp_absolute_c,current_ma
1,2025-12-05T15:37:51.901231,0.27283500003250083,0.0,0.0,-1.0999999999999943,36.7,-0.2
2,2025-12-05T15:37:51.908238,0.27748299999075243,0.0,0.0,0.0,36.7,0.1
3,2025-12-05T15:37:51.915066,0.2760389999139079,0.0,0.0,-0.5,37.3,0.0
4,2025-12-05T15:37:51.921907,0.2763169999298043,0.0,0.0,0.0,37.3,0.2
5,2025-12-05T15:37:51.928681,0.2752609999561173,0.0,0.0,0.0,36.2,-0.1
6,2025-12-05T15:37:51.935473,0.27583500002492656,0.0,0.0,-0.5999999999999943,36.7,-0.20000000000000004
7,2025-12-05T15:37:51.942176,0.27253899997958797,0.0,0.0,0.5999999999999943,37.3,0.1
8,2025-12-05T15:37:51.949410,0.2745199999480974,0.0,0.0,0.0,37.3,0.1
9,2025-12-05T15:37:51.956074,0.24398300001848838,0.0,0.0,-0.5999999999999943,36.7,-0.2
10,2025-12-05T15:37:51.962748,0.24344600001313665,0.0,0.0,1.0999999999999943,37.8,0.2
11,2025-12-05T15:37:51.969452,0.24429799998415547,0.0,0.0,0.0,37.3,0.2
12,2025-12-05T15:37:51.976204,0.24498300001596363,0.0,0.0,0.0,36.7,-0.2
13,2025-12-05T15:37:51.982889,0.24579700004778715,0.0,0.0,-1.0999999999999943,36.7,0.30000000000000004
14,2025-12-05T15:37:51.989585,0.24507599994194607,0.0,0.0,0.5999999999999943,37.3,0.0
15,2025-12-05T15:37:51.996261,0.24503899999217538,0.0,0.0,0.0,37.3,-0.10000000000000003
16,2025-12-05T15:37:52.002866,0.24426100003438478,0.0,0.0,0.0,37.3,-0.2
17,2025-12-05T15:37:52.009593,0.2447970000503119,0.0,0.0,0.0,37.3,0.2
18,2025-12-05T15:37:52.016303,0.24414899996827444,0.0,0.0,0.0,37.3,0.1
19,2025-12-05T15:37:52.022966,0.24513100004242006,0.0,0.0,0.0,37.8,0.0
20,2025-12-05T15:37:52.029654,0.24453800006085658,0.0,0.0,-0.5,37.3,0.1
21,2025-12-05T15:37:52.036346,0.24470599998949183,0.0,0.0,0.5,37.8,0.30000000000000004
22,2025-12-05T15:37:52.042941,0.24394499996560626,0.0,0.0,0.0,37.3,0.2
23,2025-12-05T15:37:52.049651,0.24340900006336597,0.0,0.0,0.0,37.3,0.2
24,2025-12-05T15:37:52.056332,0.24376099997880374,0.0,0.0,0.0,37.3,-0.1
25,2025-12-05T15:37:52.062960,0.24433499993392616,0.0,0.0,-0.5999999999999943,36.7,0.0
26,2025-12-05T15:37:52.069781,0.24296399999457208,0.0,0.0,0.0,37.3,0.1
27,2025-12-05T15:37:52.076552,0.24411200001850375,0.0,0.0,0.0,37.3,0.0
28,2025-12-05T15:37:52.083278,0.24611300000287883,0.0,0.0,0.0,37.3,0.1
29,2025-12-05T15:37:52.089944,0.2446679999366097,0.0,0.0,0.0,36.7,-0.1
30,2025-12-05T15:37:52.096684,0.24496399998952256,0.0,0.0,-0.5,37.3,0.0
31,2025-12-05T15:37:52.103364,0.24603899998965062,0.0,0.0,0.0,37.3,-0.1
32,2025-12-05T15:37:52.110049,0.24575999998432962,0.0,0.0,0.0,37.3,0.30000000000000004
33,2025-12-05T15:37:52.116728,0.24446399993394152,0.0,0.0,0.0,37.8,0.1
34,2025-12-05T15:37:52.123404,0.24526100003186002,0.0,0.0,0.0,37.3,0.2
35,2025-12-05T15:37:52.130108,0.2455019999842989,0.0,0.0,0.5,37.8,0.0
36,2025-12-05T15:37:52.136831,0.24501899997630971,0.0,0.0,0.0,37.3,-0.1
37,2025-12-05T15:37:52.143496,0.24598300001343887,0.0,0.0,0.0,37.3,0.1
38,2025-12-05T15:37:52.150140,0.24688999997124483,0.0,0.0,0.0,37.3,0.0
39,2025-12-05T15:37:52.156847,0.24548300007154467,0.0,0.0,0.0,37.3,0.2
40,2025-12-05T15:37:52.163513,0.2457229999208721,0.0,0.0,0.0,37.8,0.1
41,2025-12-05T15:37:52.170219,0.24492700003975187,0.0,0.0,1.0999999999999943,37.8,-0.1
42,2025-12-05T15:37:52.176852,0.24566800004777178,0.0,0.0,-0.5,37.3,0.2
43,2025-12-05T15:37:52.183533,0.24513100004242006,0.0,-0.390625,0.0,37.3,0.30000000000000004
44,2025-12-05T15:37:52.190186,0.2444460000106119,0.0,0.0,0.0,37.3,0.0
45,2025-12-05T15:37:52.196903,0.24500199992871785,0.0,0.0,0.0,37.3,-0.2
46,2025-12-05T15:37:52.203583,0.24583499998698244,0.0,0.0,0.0,37.3,-0.2
47,2025-12-05T15:37:52.210239,0.24572300003455894,0.0,0.0,0.0,38.4,-0.1
48,2025-12-05T15:37:52.216899,0.2455009999948743,0.0,0.0,0.0,37.8,0.20000000000000004
49,2025-12-05T15:37:52.223582,0.24507599994194607,0.0,0.0,0.5999999999999943,37.3,-0.1
50,2025-12-05T15:37:52.230247,0.24516799999219074,0.0,0.0,0.0,37.3,0.20000000000000004
51,2025-12-05T15:37:52.236909,0.24503800000275078,0.0,0.0,0.0,37.3,0.2
52,2025-12-05T15:37:52.243597,0.2451130000054036,0.0,0.0,0.5999999999999943,37.3,-0.2
53,2025-12-05T15:37:52.250356,0.2453900000318754,0.0,0.0,0.5,37.8,0.30000000000000004
54,2025-12-05T15:37:52.257017,0.2440939999814873,0.0,0.0,-0.5,37.3,-0.1
55,2025-12-05T15:37:52.263752,0.24448299996038259,0.0,0.0,0.0,37.3,-0.30000000000000004
56,2025-12-05T15:37:52.270430,0.25557599997227953,0.0,0.0,0.0,37.3,0.0
57,2025-12-05T15:37:52.277048,0.24461199996039795,0.0,0.0,0.0,37.3,-0.2
58,2025-12-05T15:37:52.283763,0.24465000001328008,0.0,0.0,0.0,37.3,0.0
59,2025-12-05T15:37:52.290472,0.25283499996930914,0.0,0.0,-0.5,37.3,0.1
60,2025-12-05T15:37:52.297157,0.24505700002919184,0.0,0.0,0.5,37.8,0.30000000000000004
61,2025-12-05T15:37:52.303853,0.24459400003706833,0.0,0.0,-0.5,37.3,0.2
62,2025-12-05T15:37:52.310532,0.25377899999057263,0.0,0.0,0.0,37.3,-0.1
63,2025-12-05T15:37:52.317185,0.2442789999577144,0.0,0.0,-0.5999999999999943,36.7,0.0
64,2025-12-05T15:37:52.323890,0.2449090000027354,0.0,0.0,0.5999999999999943,37.3,-0.30000000000000004
65,2025-12-05T15:37:52.330639,0.33790999998473126,0.0,0.0,0.0,37.3,0.1
66,2025-12-05T15:37:52.337326,0.24375999998937914,0.0,0.0,0.0,37.3,-0.09999999999999998
67,2025-12-05T15:37:52.344101,0.2455009999948743,0.0,0.0,0.0,37.3,-0.1
68,2025-12-05T15:37:52.350804,0.24481600007675297,0.0,0.0,0.5,37.8,-0.1
69,2025-12-05T15:37:52.357554,0.2428349999945567,0.0,0.0,0.0,37.3,0.0
70,2025-12-05T15:37:52.364223,0.24396499998147192,0.0,0.0,-1.0999999999999943,36.7,0.20000000000000004
71,2025-12-05T15:37:52.370884,0.2432609999232227,0.0,0.0,1.0999999999999943,37.8,-0.20000000000000004
72,2025-12-05T15:37:52.377560,0.24414899996827444,0.0,0.0,0.0,37.3,-0.4
73,2025-12-05T15:37:52.384230,0.2454089999446296,0.0,0.0,0.0,37.3,0.4
74,2025-12-05T15:37:52.390906,0.24611300000287883,0.0,0.0,0.0,37.8,-0.1
75,2025-12-05T15:37:52.397611,0.24524200000541896,0.0,0.0,-0.5,37.3,-0.10000000000000003
76,2025-12-05T15:37:52.404335,0.2438899999788191,0.0,0.0,0.0,37.8,-0.2
77,2025-12-05T15:37:52.411001,0.24337100001048384,0.0,0.0,-0.5,37.3,-0.1
78,2025-12-05T15:37:52.417667,0.24385399990478618,0.0,0.0,0.0,37.3,0.4
79,2025-12-05T15:37:52.424336,0.2453530000821047,0.0,0.0,-0.5999999999999943,36.7,-0.20000000000000004
80,2025-12-05T15:37:52.431041,0.2447789998996086,0.0,0.0,0.0,37.3,0.2
81,2025-12-05T15:37:52.437696,0.24375999998937914,0.0,0.0,0.0,37.3,0.0
82,2025-12-05T15:37:52.444408,0.2449090000027354,0.0,0.0,0.5,37.8,-0.2
83,2025-12-05T15:37:52.451081,0.24500199992871785,0.0,0.0,0.0,37.3,0.1
84,2025-12-05T15:37:52.457739,0.24500099993929325,0.0,0.0,0.0,37.3,-0.1
85,2025-12-05T15:37:52.464399,0.24474200006352476,0.0,0.0,0.0,37.3,0.30000000000000004
86,2025-12-05T15:37:52.471062,0.2449090000027354,0.0,0.0,0.5,37.8,0
87,2025-12-05T15:37:52.477748,0.2436129999523473,0.0,0.0,0.0,37.8,-0.1
88,2025-12-05T15:37:52.484462,0.24407599994447082,0.0,0.0,0.0,37.8,-0.20000000000000004
89,2025-12-05T15:37:52.491119,0.24246500004210247,0.0,0.0,0.0,37.8,-0.2
90,2025-12-05T15:37:52.497852,0.2445939999233815,0.0,0.0,-0.5,37.3,0.20000000000000004
91,2025-12-05T15:37:52.504609,0.24394599995503086,0.0,0.0,0.0,37.3,0.1
92,2025-12-05T15:37:52.511215,0.24600100005045533,0.0,0.0,0.0,37.8,0.2
93,2025-12-05T15:37:52.517962,0.24470500000006723,0.0,0.0,-0.5,37.3,0.0
94,2025-12-05T15:37:52.524706,0.24420500005817303,0.0,0.0,0.0,37.3,-0.1
95,2025-12-05T15:37:52.531322,0.24487200005296472,0.0,0.0,0.0,37.3,-0.2
96,2025-12-05T15:37:52.538002,0.24133500005518727,0.0,0.0,0.5,37.8,0.0
97,2025-12-05T15:37:52.544687,0.24507499995252147,0.0,0.0,-0.5,37.3,-0.30000000000000004
98,2025-12-05T15:37:52.551373,0.24513100004242006,0.0,0.0,0.0,36.7,0.5
99,2025-12-05T15:37:52.558100,0.24572300003455894,0.0,0.0,0.0,37.8,0.1
100,2025-12-05T15:37:52.564831,0.24390800001583557,0.0,0.0,-0.5,37.3,0.0
101,2025-12-05T15:37:53.572033,0.27594599998792546,0.0,0.0,0.0,37.3,0.30000000000000004
102,2025-12-05T15:37:53.578892,0.2752420000433631,0.0,0.0,0.0,37.3,0.0
103,2025-12-05T15:37:53.585724,0.2835939999386028,0.0,0.0,-0.5999999999999943,36.7,0.0
104,2025-12-05T15:37:53.592548,0.2726500000562737,0.0,0.0,0.0,36.7,-0.1
105,2025-12-05T15:37:53.599325,0.2734639999744104,0.0,0.0,-1.0999999999999943,36.7,-0.2
106,2025-12-05T15:37:53.606105,0.27340899998762325,0.0,0.0,0.0,36.7,-0.1
107,2025-12-05T15:37:53.612971,0.2730380000457444,0.0,0.0,0.0,37.3,0.1
108,2025-12-05T15:37:53.619879,0.27464999993753736,0.0,0.0,0.0,37.3,-0.1
109,2025-12-05T15:37:53.626665,0.27376100001674786,0.0,0.0,0.0,37.3,0.2
110,2025-12-05T15:37:53.633576,0.27313099997172685,0.0,0.0,-0.5999999999999943,36.7,0
111,2025-12-05T15:37:53.640387,0.27361299999029143,0.0,0.0,0.0,37.3,-0.10000000000000003
112,2025-12-05T15:37:53.647091,0.27425999996921746,0.0,0.0,0.0,36.7,-0.2
113,2025-12-05T15:37:53.653840,0.2716689999715527,0.0,0.0,0.5999999999999943,37.3,-0.1
114,2025-12-05T15:37:53.660605,0.2735009999241811,0.0,0.0,0.0,37.3,0.0
115,2025-12-05T15:37:53.669711,0.27294599999549973,0.0,0.0,-0.5999999999999943,36.7,-0.30000000000000004
116,2025-12-05T15:37:53.676405,0.24263099999188853,0.0,0.0,0.0,37.3,0.1
117,2025-12-05T15:37:53.683010,0.24398199991537695,0.0,0.0,-0.5999999999999943,36.7,0.1
118,2025-12-05T15:37:53.689661,0.24144600001818617,0.0,0.0,0.5999999999999943,37.3,0.1
119,2025-12-05T15:37:53.696377,0.24396499998147192,0.0,0.0,-0.5999999999999943,36.7,0.1
120,2025-12-05T15:37:53.703034,0.24476099997627898,0.0,0.0,0.0,37.3,0.2
121,2025-12-05T15:37:53.709790,0.24527899995518965,0.0,0.0,0.0,37.3,0
122,2025-12-05T15:37:53.716493,0.24533500004508824,0.0,0.0,0.0,37.3,0.4
123,2025-12-05T15:37:53.723273,0.24555699997108604,0.0,0.0,0.0,37.3,0.1
124,2025-12-05T15:37:53.730020,0.24553799994464498,0.0,0.0,-0.5999999999999943,36.7,-0.2
125,2025-12-05T15:37:53.736726,0.24531600001864717,0.0,0.0,0.5999999999999943,37.3,0.1
126,2025-12-05T15:37:53.743368,0.24531600001864717,0.0,0.0,0.0,37.3,-0.2
127,2025-12-05T15:37:53.750070,0.24424200000794372,0.0,0.0,0.0,37.3,-0.1
128,2025-12-05T15:37:53.756790,0.24413099993125797,0.0,0.0,0.0,37.3,-0.1
129,2025-12-05T15:37:53.763487,0.24457500001062726,0.0,0.0,-0.5999999999999943,36.7,-0.1
130,2025-12-05T15:37:53.772453,0.25835400003870745,0.0,0.0,0.0,37.3,0.0
131,2025-12-05T15:37:53.779372,0.2581310000095982,0.0,0.0,0.5,37.8,-0.5
132,2025-12-05T15:37:53.786343,0.2759090000381548,0.0,0.0,0.0,37.3,0.30000000000000004
133,2025-12-05T15:37:53.793546,0.25968700003886624,0.0,0.0,-0.5,37.3,0.0
134,2025-12-05T15:37:53.800568,0.26015000003098976,0.0,0.0,0.0,37.3,0.30000000000000004
