iteration,timestamp,time_ms,memory_process_mb,memory_system_mb,temp_delta_c,temp_absolute_c,current_ma
663,2025-12-05T15:38:35.852333,0.18485299995063542,0.0,0.0,-1.5999999999999943,36.2,0.0
664,2025-12-05T15:38:35.858947,0.1798519999738346,0.0,0.0,1.5999999999999943,37.8,-0.4
665,2025-12-05T15:38:35.865553,0.1813530000163155,0.0,0.0,0.0,37.3,0.1
666,2025-12-05T15:38:35.872242,0.18653799997991882,0.0,0.0,0.0,37.3,0.6000000000000001
667,2025-12-05T15:38:35.878804,0.18887199996697746,0.0,0.0,0.0,37.8,0.0
668,2025-12-05T15:38:35.885397,0.17989000002671673,0.0,0.0,-0.5,37.3,0.1
669,2025-12-05T15:38:35.892061,0.1845570000114094,0.0,0.0,0.0,37.3,0.0
670,2025-12-05T15:38:35.898678,0.18524199992953072,0.0,0.0,0.5,37.8,0.30000000000000004
671,2025-12-05T15:38:35.905332,0.18398299994260015,0.0,0.0,-0.5,37.3,-0.1
672,2025-12-05T15:38:35.911965,0.18672399994557054,0.0,0.0,0.5,37.8,0
673,2025-12-05T15:38:35.918531,0.19588999998632062,0.0,0.0,0.0,37.8,0.1
674,2025-12-05T15:38:35.925232,0.18502000000353291,0.0,0.390625,0.0,37.3,0.1
675,2025-12-05T15:38:35.931863,0.18468599989773793,0.0,0.0,0.0,37.3,0.10000000000000003
676,2025-12-05T15:38:35.938418,0.18977900003847026,0.0,0.0,0.0,37.8,0.2
677,2025-12-05T15:38:35.945080,0.18094600000040373,0.0,0.0,0.0,36.7,0.0
678,2025-12-05T15:38:35.951651,0.18594599998777994,0.0,0.0,0.0,36.7,0.30000000000000004
679,2025-12-05T15:38:35.958166,0.18005600009018963,0.0,0.0,0.5999999999999943,37.3,-0.1
680,2025-12-05T15:38:35.964814,0.18290800005615893,0.0,0.0,0.0,37.3,0.2
681,2025-12-05T15:38:35.971415,0.18227900000056252,0.0,0.0,0.0,38.4,-0.2
682,2025-12-05T15:38:35.978074,0.1835010000377224,0.0,0.0,-1.0999999999999943,36.7,0.1
683,2025-12-05T15:38:35.984731,0.18253899997944245,0.0,0.0,0.5999999999999943,37.3,0.0
684,2025-12-05T15:38:35.991308,0.18311199994514027,0.0,0.0,0.0,37.3,0.2
685,2025-12-05T15:38:35.997989,0.18383399992671912,0.0,0.0,0.0,37.8,-0.2
686,2025-12-05T15:38:36.004656,0.1837050000403906,0.0,0.0,0.0,37.8,0.1
687,2025-12-05T15:38:36.011289,0.1883160000488715,0.0,0.0,0.0,37.8,-0.1
688,2025-12-05T15:38:36.017926,0.18563100002211286,0.0,0.390625,0.0,37.3,-0.1
689,2025-12-05T15:38:36.024596,0.1838900000166177,0.0,0.0,1.0999999999999943,37.8,0.20000000000000004
