iteration,timestamp,time_ms,memory_process_mb,memory_system_mb,temp_delta_c,temp_absolute_c,current_ma
1,2025-12-05T15:37:35.209819,0.12057399999321206,0.0,0.390625,0.0,37.3,0.20000000000000004
2,2025-12-05T15:37:35.216551,0.12798299997029972,0.0,0.0,0.0,36.7,0.1
3,2025-12-05T15:37:35.223182,0.129204000018035,0.0,0.0,-0.5999999999999943,36.7,0.0
4,2025-12-05T15:37:35.233092,0.11585200002173224,0.0,0.0,0.0,36.7,0.2
5,2025-12-05T15:37:35.239751,0.11870399998770154,0.0,0.0,0.0,37.8,0.1
6,2025-12-05T15:37:35.246360,0.12037099997996847,0.0,0.0,-0.5,37.3,-0.30000000000000004
7,2025-12-05T15:37:35.252950,0.1177039999902263,0.0,0.0,0.0,37.3,-0.30000000000000004
8,2025-12-05T15:37:35.259630,0.11762999997699808,0.0,0.0,-0.5,37.3,0.2
9,2025-12-05T15:37:35.266235,0.11796399996910623,0.0,0.0,0.5,37.8,0.1
10,2025-12-05T15:37:35.272876,0.11959400001160247,0.0,0.0,-0.5,37.3,-0.10000000000000003
11,2025-12-05T15:37:35.279484,0.11698200000864745,0.0,0.0,0.0,37.3,-0.2
12,2025-12-05T15:37:35.286142,0.12083399997209199,0.0,0.0,0.5999999999999943,37.3,0.2
13,2025-12-05T15:37:35.292710,0.11796300009336846,0.0,0.0,0.0,37.3,0.30000000000000004
14,2025-12-05T15:37:35.299264,0.11981599993760028,0.0,0.0,0.0,37.3,-0.2
15,2025-12-05T15:37:35.305874,0.11814799995590874,0.0,0.0,0.0,37.3,-0.1
16,2025-12-05T15:37:35.312540,0.11575999997148756,0.0,0.0,0.0,37.3,-0.2
17,2025-12-05T15:37:35.319115,0.11635300006673788,0.0,0.0,0.5,37.8,-0.1
18,2025-12-05T15:37:35.325784,0.11470399999780057,0.0,0.0,0.0,37.8,-0.30000000000000004
19,2025-12-05T15:37:35.332378,0.11548199995559116,0.0,0.0,0.0,37.3,0.30000000000000004
20,2025-12-05T15:37:35.338951,0.11988900007509073,0.0,0.0,0.0,37.3,-0.1
21,2025-12-05T15:37:35.346545,0.1188339999771415,0.0,0.0,0.5,37.8,0.30000000000000004
22,2025-12-05T15:37:35.353198,0.11812999991889228,0.0,0.0,0.0,36.7,-0.30000000000000004
23,2025-12-05T15:37:35.359811,0.11655600007998146,0.0,0.0,0.5,37.8,0.30000000000000004
24,2025-12-05T15:37:35.366395,0.1189449999401404,0.0,0.0,-0.5,37.3,-0.2
25,2025-12-05T15:37:35.372960,0.11857499998768617,0.0,0.0,0.0,37.8,0.2
